pos,label,time,is_budding,area,max_rfp,median_rfp,mean_rfp,total_rfp,max_mean_9x,median_3x,zscore,mean_nucleic_intensity,median_nucleic_intensity,nucleic_area,total_nucleic,mean1,std1,mean2,std2
017,6,8,0,610.0,151,70.0,71.07377049180327,43355,95.18518518518519,65.17361111111111,2.7602105969638355,43.534562211981566,0.0,217,9447.0,63.740819874909256,7.255026625256506,83.76622124719704,10.566204690675567
017,8,8,0,761.0,115,74.0,73.27858081471747,55765,83.65432098765432,71.77777777777777,1.3269369632188655,73.27858081471747,74.0,0,0.0,65.51117661560323,8.662786834173625,77.00614867035395,6.442319613769322
017,3,8,0,660.0,104,66.5,67.19090909090909,44346,83.0,65.88888888888889,0.45473206550726597,67.19090909090909,66.5,0,0.0,64.6856031348913,7.644497633795122,68.16180133367236,4.402990778077232
017,1,8,0,383.0,207,69.0,80.9738903394256,31013,138.320987654321,62.666666666666664,6.714330546067259,80.63473053892216,98.0,167,13466.0,61.52594000158063,8.02097114977253,115.38139160162255,32.234040674277274
017,6,9,0,633.0,125,71.0,71.00157977883096,44944,82.0,68.77777777777777,1.230181607773051,81.625,87.0,8,653.0,66.73838955621598,6.5323181961104,74.77432725719223,6.308001392718109
017,8,9,0,752.0,118,71.0,71.40159574468085,53694,96.0,69.38095238095238,1.8855189428485604,80.904,84.0,125,10113.0,63.41782423641389,7.059988334971073,76.72956597829172,6.005863838709482
017,3,9,0,695.0,111,69.0,69.05323741007194,47992,84.0,67.33333333333333,0.868617778834366,69.05323741007194,69.0,0,0.0,65.07755183569527,6.513064969884478,70.73491586324025,4.765845719675092
017,1,9,0,387.0,249,68.0,85.49095607235142,33085,162.65432098765433,62.64583333333333,8.614035153952477,104.75641025641026,116.0,156,16342.0,60.71359564172978,8.325137140794759,132.42661963401125,43.405104259083494
017,6,10,0,646.0,113,73.0,73.3343653250774,47374,104.0,71.11111111111111,0.9903301900545258,73.3343653250774,73.0,0,0.0,67.41720385882526,8.001167264514109,75.34100135654957,5.923272612240331
017,8,10,0,759.0,152,71.0,73.32674571805006,55655,105.49382716049382,68.55555555555556,3.544506990120284,106.65060240963855,108.0,83,8852.0,67.25493580615749,8.32368307222756,96.75828863921396,11.406836832291317
017,3,10,1,685.0,125,73.0,72.95912408759123,49977,90.0,70.47222222222223,1.9192547629368164,80.5945945945946,84.0,74,5964.0,68.21955295948615,5.160226979514513,78.12334316775444,5.240409479519832
017,1,10,0,409.0,237,70.0,87.07090464547677,35612,163.39506172839506,62.94444444444444,7.968331010728758,88.8061224489796,104.0,196,17406.0,61.28107826082009,8.393669921578361,128.16461859075417,41.058792279094796
017,6,11,0,650.0,114,74.0,73.75076923076924,47938,84.0,71.88888888888889,0.8799659258132205,73.75076923076924,74.0,0,0.0,68.80168029900406,7.780673491568875,75.64840785146285,5.164507144313204
017,8,11,0,782.0,116,70.0,70.55626598465473,55175,84.0,69.77777777777777,1.7634627745756948,74.58381502890174,78.0,173,12903.0,62.82809073145225,6.434329610881886,74.17479147959257,4.400415464178415
017,3,11,0,683.0,116,72.0,72.23865300146413,49339,84.0,69.66666666666667,1.2930523749900524,83.14285714285714,89.0,14,1164.0,68.84724153677863,5.6670773861123855,76.17506941014366,6.142919954691367
017,1,11,0,455.0,217,72.0,86.58461538461539,39396,162.23456790123456,66.13888888888889,6.417716395594917,98.35672514619883,121.0,171,16819.0,63.60216828875997,11.096476243967633,134.81620581300055,38.02591287557943
017,6,12,1,646.0,135,70.0,71.50464396284829,46192,88.0,68.0,1.8611465084188787,85.10909090909091,88.0,55,4681.0,67.00234593935578,5.973925435652776,78.12069640547567,6.754405166678588
017,8,12,0,782.0,114,70.0,70.0537084398977,54782,78.67901234567901,68.77777777777777,1.6162795599403796,70.0537084398977,70.0,0,0.0,63.11119280645216,7.049129356476346,74.50455650070056,4.693411583159075
017,3,12,0,669.0,115,69.0,68.79372197309416,46023,100.0,66.33333333333333,1.5500939202268105,71.91780821917808,76.0,73,5250.0,63.085392212706985,5.786863827199841,72.05557464842991,5.60678111293663
017,1,12,0,489.0,206,73.0,81.8241308793456,40012,141.88888888888889,67.77777777777777,4.7814478761756956,79.33116883116882,105.0,154,12217.0,66.97966311280041,12.29835123749625,125.7835885177896,29.25304652987503
017,6,13,0,632.0,117,73.0,72.81645569620254,46020,86.66666666666667,70.77777777777777,1.3605393830157109,76.66666666666667,84.5,12,920.0,68.28476859805659,6.204247310415089,76.72589140584562,5.7018229507687845
017,8,13,0,793.0,121,74.0,74.01387137452711,58693,84.74074074074075,71.94444444444444,1.696403482361927,88.80357142857143,89.0,56,4973.0,66.86615996155925,7.081161338218091,78.87866671487906,5.523541713975396
017,3,13,0,665.0,124,72.0,71.95338345864661,47849,97.0,69.78888888888889,1.512174307059361,73.69047619047619,80.0,42,3095.0,65.55664113493994,6.574195655962206,75.49797089546725,5.102755008704946
017,1,13,0,527.0,118,79.0,79.26755218216319,41774,88.55555555555556,77.77777777777777,1.764063888409258,89.10344827586206,89.0,87,7752.0,69.38667761314373,8.189399191031688,83.83330099381072,5.41168728912037
017,6,14,0,636.0,109,66.0,66.30188679245283,42168,89.0,64.5,1.354508188593344,66.30188679245283,66.0,0,0.0,59.91099301978581,7.594761983127694,70.1981603163497,5.994841839393948
017,8,14,1,796.0,104,67.0,67.2286432160804,53514,84.0,66.44444444444444,1.644757492357232,72.41228070175438,77.0,114,8255.0,59.77550624600205,6.723048400520226,70.833290474238,5.293853217992449
017,3,14,0,694.0,109,65.0,65.35590778097983,45357,76.5,63.77777777777778,1.0936576477000943,65.35590778097983,65.0,0,0.0,60.08962633675785,6.81230672307184,67.53995768292414,5.811270802510974
017,1,14,0,559.0,114,71.0,71.81037567084078,40142,83.79012345679013,68.88888888888889,1.030159296011584,71.81037567084078,71.0,0,0.0,66.39224883249649,8.86746172570848,75.527146961262,7.757587927944389
017,6,15,0,649.0,127,72.0,71.24653312788907,46239,81.03846153846153,69.11111111111111,1.7983744154194823,78.41904761904762,81.0,105,8234.0,64.03361411796396,6.487776609188043,75.7010655848847,5.654307406559373
017,8,15,0,801.0,116,69.0,69.5792759051186,55733,80.29629629629629,67.80555555555554,0.8132526332431543,69.5792759051186,69.0,0,0.0,64.15249229526735,8.889448233631915,71.38185947934721,6.391608567230108
017,3,15,0,692.0,134,65.0,66.72976878612717,46177,90.06172839506173,62.0,3.366359803536337,24.682608695652174,0.0,230,5677.0,62.674013613602796,6.629917047726384,84.9926998638492,9.873008078975298
017,1,15,0,557.0,124,77.0,76.67324955116696,42707,93.0,76.63333333333333,1.1942006788524595,76.67324955116696,77.0,0,0.0,67.48716337228672,9.75335817170704,79.13463032203045,5.367614093594328
017,2,15,0,207.0,98,60.0,61.71980676328502,12776,66.65432098765432,61.05555555555556,1.1602111978427072,61.71980676328502,60.0,0,0.0,57.581181945090165,5.603279168491387,64.08216918101265,4.676743670096768
017,9,15,0,55.0,79,59.0,60.50909090909091,3328,65.6086956521739,59.53333333333333,2.690678219085151,64.75,76.0,8,518.0,58.170340386361744,3.5716230149545605,67.78042863948322,3.052140950191308
017,6,16,0,666.0,111,70.0,70.1981981981982,46752,81.0,67.88888888888889,0.6797967533567885,70.1981981981982,70.0,0,0.0,66.81815521998232,7.442813672981487,71.87775579071464,6.045191713477592
017,8,16,0,769.0,114,68.0,68.84265279583875,52940,81.0,67.66666666666667,1.1497474827224412,99.25,97.5,4,397.0,64.66436024262418,6.1223797913684415,71.7035509960208,5.58779704308385
017,3,16,0,721.0,100,66.0,66.72122052704577,48106,95.0,65.11111111111111,0.12576311069588283,66.72122052704577,66.0,0,0.0,65.96684458595638,8.170345036762585,66.99437259323831,4.641910559740125
017,1,16,0,588.0,119,76.0,76.15986394557824,44782,86.04938271604938,74.0,1.722318891742351,84.22222222222223,88.5,36,3032.0,69.16282599084991,7.180845317552933,81.53053153995093,5.358376846564599
017,2,16,0,313.0,104,66.0,65.09904153354633,20376,70.38271604938272,64.0,1.0201159213372013,65.09904153354633,66.0,0,0.0,58.27336783396122,8.129093684585099,66.56598572764817,4.4837865475378305
017,9,16,0,118.0,108,68.0,67.78813559322033,7999,72.89655172413794,67.57777777777778,1.8095231110002488,67.5,71.0,14,945.0,64.45963640993592,3.2816836446920075,70.39791880799764,3.467513115093249
017,6,17,0,664.0,126,69.0,69.98493975903614,46470,90.04938271604938,65.88888888888889,1.614408323463748,95.44186046511628,97.0,43,4104.0,64.6422177777034,8.288945269869398,78.02396001411601,10.651511781770585
017,8,17,0,769.0,119,70.0,69.81534460338102,53688,88.66666666666667,69.0,1.6858505135257584,77.08235294117647,81.0,170,13104.0,61.14380654933693,7.223574456539912,73.32167325638629,5.2202795897565535
017,3,17,0,744.0,116,67.0,67.51209677419355,50229,89.0,66.11111111111111,0.8198250346169464,67.51209677419355,67.0,0,0.0,62.91644178012866,7.882353459991725,69.37859247832938,5.544716177426803
017,1,17,1,580.0,113,75.0,75.34655172413792,43701,93.0,74.33333333333333,1.6700863047941976,80.29496402877697,83.0,139,11161.0,65.22721415432814,8.474652424228072,79.38061510592239,5.74668960206491
017,2,17,0,403.0,98,65.0,64.6774193548387,26065,73.33333333333333,63.888888888888886,0.8261896306478292,64.6774193548387,65.0,0,0.0,58.390325751310925,9.379538231678696,66.13960297858874,4.769937447134603
017,9,17,0,170.0,107,71.0,73.19411764705882,12443,78.29545454545455,72.77777777777777,1.8407738735556993,84.3529411764706,84.0,17,1434.0,69.63963357180494,4.257702909181628,77.47710184838857,3.96618959908354
017,6,18,0,686.0,109,67.0,67.65160349854227,46409,78.0,65.77777777777777,1.2513676638283493,67.65160349854227,67.0,0,0.0,63.513779458900416,5.960222395765653,70.97220903418709,5.031855955900046
017,8,18,0,749.0,158,66.0,70.02670226969292,52450,110.55555555555556,64.11111111111111,4.696896923757238,51.58381502890173,0.0,173,8924.0,63.9152066080667,8.277820327303571,102.79527543879398,16.06520665681685
017,3,18,0,744.0,111,69.0,68.66263440860214,51085,81.33333333333333,68.0,0.4922804578992592,68.66263440860214,69.0,0,0.0,66.1843839512085,7.463190960872458,69.85836701481641,4.169677064109396
017,1,18,0,583.0,127,73.0,73.12006861063465,42629,84.01234567901234,70.66666666666667,1.3225272612569774,0.0,0.0,1,0.0,67.55702310481406,7.460433837989852,77.42365023635966,6.838275807429807
017,2,18,0,469.0,147,69.0,71.87633262260128,33710,102.9753086419753,64.88888888888889,3.4740915175854594,61.26271186440678,90.0,118,7229.0,63.17034822972609,9.02995263523585,94.54123008399742,15.785858398254103
017,9,18,0,236.0,115,75.0,74.60593220338983,17607,79.72,74.08333333333334,1.4619765740345403,84.74074074074075,91.0,27,2288.0,70.08161883443199,4.550621930374536,76.7345214939274,4.83489198539814
017,6,19,0,697.0,111,72.0,72.45911047345767,50504,83.0,69.88888888888889,1.2654076624934598,89.42857142857143,90.0,7,626.0,68.12719206447017,5.747209772663798,75.39975534875623,5.190111990928568
017,8,19,0,804.0,116,68.0,68.99626865671642,55473,82.5,67.88888888888889,1.35785907344094,68.99626865671642,68.0,0,0.0,62.88841110756061,6.921138974418086,72.28634246251993,5.193907036276974
017,3,19,1,763.0,114,71.0,71.74705111402359,54743,92.0,70.0,0.7832081621047768,71.74705111402359,71.0,0,0.0,68.63625106445892,6.711974193581275,73.8931240367084,5.218519746285919
017,1,19,0,581.0,131,75.0,75.17211703958692,43675,92.0,72.94444444444444,1.5364218870497732,80.41304347826087,89.5,46,3699.0,68.65862372660744,7.330442774958004,79.9212764478188,7.0830154732737585
017,2,19,0,488.0,141,77.5,79.55532786885246,38823,107.29629629629629,73.33333333333333,2.7170869391563515,108.67142857142858,110.0,70,7607.0,70.18408533548491,9.921951844656448,97.14289110353921,11.789984297110243
017,9,19,0,291.0,125,76.0,76.32302405498282,22210,82.34285714285714,76.0,1.1691877255975105,93.0,93.0,3,279.0,72.03639358769293,5.524735072285828,78.49584602138759,4.849903440775583
017,6,20,0,697.0,108,68.0,68.38593974175036,47665,93.0,66.44444444444444,1.4908858262716833,64.93478260869566,75.0,92,5974.0,62.23399666928857,5.7988574258630505,70.8794310140781,4.956188734829884
017,8,20,0,810.0,105,66.0,65.9679012345679,53434,76.87654320987654,65.11111111111111,1.7607015035589846,76.79389312977099,77.0,131,10060.0,59.34013471280706,6.0054282709114535,69.91390129891649,5.000232073732863
017,3,20,0,756.0,103,68.0,67.3862433862434,50944,94.0,65.875,0.2572405549840593,67.3862433862434,68.0,0,0.0,65.60889928840848,8.741869675808273,67.85766269541172,4.715046741167846
017,1,20,0,584.0,114,71.0,71.57705479452055,41801,80.09876543209876,70.25,1.6705372165396606,79.25531914893617,81.5,94,7450.0,63.90862386902153,6.749742319280592,75.18431961543249,5.4848351808868765
017,2,20,0,534.0,135,72.0,73.62546816479401,39316,93.80246913580247,68.77777777777777,2.505618009083001,91.32608695652173,90.0,92,8402.0,65.38775858372969,7.747397418522677,84.79977707910327,9.217029486864392
017,9,20,0,347.0,154,77.0,80.72334293948127,28011,108.32098765432099,72.77777777777777,3.36692947303729,93.80459770114942,106.0,87,8161.0,69.09693855874895,9.224096392134252,100.15382056356269,15.788236949348704
017,6,21,0,705.0,115,71.0,70.66950354609929,49822,92.0,69.66666666666667,0.34038866417334135,70.66950354609929,71.0,0,0.0,68.4372745572233,8.303033458204931,71.26353302464824,4.419270838895573
017,8,21,0,811.0,116,68.0,68.08508014796547,55217,75.96296296296296,67.0,1.0409594643172868,68.08508014796547,68.0,0,0.0,63.42898153387665,6.648235585323418,70.34952528743004,5.229882053729908
017,3,21,0,759.0,106,68.0,68.18577075098814,51753,86.0,66.66666666666667,1.0940142574247294,68.18577075098814,68.0,0,0.0,63.08841056210336,6.131711456678817,69.79659031812454,4.558902454974064
017,1,21,0,605.0,111,70.0,70.80330578512397,42836,83.0,68.77777777777777,1.753141785235511,77.66666666666667,79.0,9,699.0,65.28563403591004,6.374933989698809,76.46179719136914,4.292133356487216
017,2,21,0,573.0,114,74.0,74.4328097731239,42650,88.0,72.0,1.949835312842584,84.62857142857143,87.0,105,8886.0,66.56368179967794,6.858568520726604,79.9367608969412,5.749202157301553
017,9,21,0,382.0,154,83.0,85.37958115183245,32615,107.58024691358025,79.42222222222222,2.9269102162892096,108.8961038961039,107.0,77,8385.0,75.23219617909541,8.517667459258023,100.16264408455187,10.870294901212327
017,6,22,1,693.0,120,70.0,70.41991341991341,48801,96.0,70.0,0.5234186064371733,70.41991341991341,70.0,0,0.0,66.64552182601922,10.255031142477879,72.0131959355848,5.1639922377504535
017,8,22,1,815.0,107,68.0,68.30674846625767,55670,82.66666666666667,67.5,1.0986222640653784,68.30674846625767,68.0,0,0.0,62.41646508322971,7.763932813734384,70.94609452910606,4.861377042371087
017,3,22,0,753.0,116,68.0,67.83930942895087,51083,89.0,65.88888888888889,0.9086854149903872,67.83930942895087,68.0,0,0.0,64.72133511898473,6.391326317050538,70.52904012573278,5.660841022944341
017,1,22,0,617.0,115,71.0,71.73257698541329,44259,79.66666666666667,70.33333333333333,1.529851740256602,80.77551020408163,86.0,49,3958.0,65.29073096406422,6.397940189479309,75.0786308969968,5.634761193164372
017,2,22,0,610.0,116,75.0,74.37704918032787,45370,85.06172839506173,72.44444444444444,1.5034404666662915,92.45454545454545,95.0,33,3051.0,65.55753287092011,8.545078576575746,78.40454979378728,6.1956693135014085
017,9,22,0,432.0,148,79.0,80.57870370370371,34810,105.11111111111111,75.22222222222223,2.46603903551122,106.18181818181819,105.0,77,8176.0,69.35504704997363,9.806903231606027,93.53925323659523,12.639243799573716
017,4,22,0,72.0,97,55.5,57.375,4131,63.0,56.77777777777778,2.7080367492670065,51.77777777777778,62.0,18,932.0,53.78260794770432,3.53695257935533,63.36080551301328,6.147267649014107
017,6,23,0,701.0,113,68.0,68.54493580599144,48050,88.5,67.33333333333333,1.3919218347441622,72.37254901960785,80.0,51,3691.0,63.061925539126904,6.120611086350909,71.58133775219592,5.728940655630068
017,8,23,0,807.0,107,68.0,68.74349442379182,55476,90.0,67.11111111111111,1.43589599597686,69.2,82.0,15,1038.0,65.60549691626564,5.3114579942209605,73.2321981829668,5.401017686590489
017,3,23,0,790.0,172,63.0,68.56582278481012,54167,122.29629629629629,58.166666666666664,6.447541774938706,47.27717391304348,0.0,368,17398.0,58.45617654540096,5.063276930434353,91.10186607245987,25.9393660529563
017,1,23,0,633.0,125,71.0,71.76777251184834,45429,81.77777777777777,70.38888888888889,1.1520648508854654,71.76777251184834,71.0,0,0.0,66.34128844999746,7.385733584316439,74.85013251049276,6.290326806669697
017,2,23,0,613.0,117,75.0,75.63295269168026,46363,86.27160493827161,73.66666666666667,1.319786020743293,88.05882352941177,90.5,34,2994.0,67.2832211891229,8.406197275825308,78.37760284136749,6.870053952080119
017,9,23,0,470.0,131,77.0,78.36808510638298,36833,100.06172839506173,74.66666666666667,1.9974431683832332,102.97058823529412,103.0,68,7002.0,69.23268640652621,9.829085720281931,88.86572652995655,10.859156858467928
017,4,23,0,176.0,90,63.0,61.74431818181818,10867,66.94871794871794,62.125,2.4014184788302075,55.883116883116884,65.0,77,4303.0,55.779059528277934,4.136221876291907,65.71185917454707,3.3124432665365395
017,6,24,0,695.0,113,71.0,71.44748201438848,49656,80.0,70.33333333333333,0.5326601517281119,71.44748201438848,71.0,0,0.0,67.63327811810629,8.88166506556839,72.36418717953022,4.670968309213358
017,8,24,0,800.0,121,68.0,68.22125,54577,79.18518518518519,66.33333333333333,1.3886743070038576,67.0,67.0,1,67.0,62.88802727285965,6.951059652144524,72.54078521824393,5.845225299316656
017,3,24,0,820.0,127,66.0,65.99268292682927,54114,82.66666666666667,64.33333333333333,1.6124805898813284,58.43181818181818,73.5,44,2571.0,62.808906135486644,4.5968929843375665,70.22130684649262,5.024164466564198
017,1,24,0,630.0,114,75.0,75.02222222222223,47264,82.76543209876543,74.22222222222223,1.2186112827084572,75.02222222222223,75.0,0,0.0,67.63967861727055,8.212964657686694,77.64809001361336,4.926568163459494
017,2,24,0,603.0,125,79.0,79.69817578772803,48058,91.77777777777777,77.11111111111111,1.789906697572777,96.95121951219512,95.0,41,3975.0,72.9961146430161,7.044470882185006,85.60506025589545,5.799738714178806
017,9,24,0,504.0,137,78.0,78.85317460317461,39742,88.0,78.44444444444444,1.31708915714217,78.85317460317461,78.0,0,0.0,70.51493251077366,7.972675679624414,81.01565720181806,5.097553342813225
017,4,24,0,274.0,102,67.0,67.53649635036497,18505,74.11111111111111,66.94444444444444,1.711261408361231,74.33928571428571,74.5,56,4163.0,60.394104371416155,5.934224734836363,70.54911414868428,4.998713216801414
017,6,25,0,685.0,117,69.0,69.53868613138687,47634,82.5,68.0,1.0542924339067932,69.53868613138687,69.0,0,0.0,64.18859544007249,7.452055749412534,72.04524143372974,5.932627185757647
017,8,25,0,796.0,111,68.0,68.69597989949749,54682,85.0,67.44444444444444,1.3978188932518754,76.0952380952381,80.0,84,6392.0,60.61289764734713,7.43806431132236,71.00996447093603,5.292531031659774
017,3,25,0,805.0,107,68.0,67.24596273291925,54133,87.33333333333333,66.0,0.7610652351487108,67.24596273291925,68.0,0,0.0,62.74843609882908,7.998187553965599,68.8355785903514,4.531548869379606
017,1,25,1,607.0,120,76.0,75.27018121911038,45689,85.09876543209876,73.72222222222223,1.6680626612429625,79.95575221238938,86.0,113,9035.0,66.74633706117704,7.185304648120857,78.73187545436295,6.011999892841918
017,2,25,1,604.0,126,77.0,76.86423841059603,46426,88.0,75.52777777777777,1.6109885924605258,78.8125,85.0,64,5044.0,69.22547673320635,7.040723282263798,80.56800162360456,5.0689917408021
017,9,25,1,549.0,128,78.0,77.44444444444444,42517,99.0,76.55555555555556,1.1217816314543039,77.44444444444444,78.0,0,0.0,71.7735843638412,7.395536582780439,80.06976145715262,4.724243040237045
017,4,25,0,374.0,96,66.0,65.68449197860963,24566,73.10526315789474,65.44444444444444,1.4558520859091149,63.5,73.0,10,635.0,59.66267021936438,6.2477210151557685,68.75842789145712,4.547490077995021
017,6,26,0,703.0,119,68.0,67.6728307254623,47574,77.82716049382717,66.25,0.49556710288869765,67.6728307254623,68.0,0,0.0,62.472975572450615,11.503734180091381,68.17384779248019,6.165672295978518
017,8,26,0,808.0,140,64.0,66.11014851485149,53417,98.41975308641975,60.94444444444444,3.8410600307644294,45.78343949044586,0.0,157,7188.0,61.32499137832089,7.472900457177312,90.0288506382659,14.585250126937211
017,3,26,0,799.0,106,67.0,66.67459324155195,53273,88.0,64.8,0.9822370664407033,66.67459324155195,67.0,0,0.0,61.68453992513407,7.6932784505544065,69.24116318171811,5.20719814213151
017,1,26,0,605.0,117,72.0,72.07768595041323,43607,85.30864197530865,69.52777777777777,1.3479153712169902,85.71739130434783,87.0,46,3943.0,64.91017376304862,7.612785649439552,75.17156455770831,7.359326285392588
017,2,26,0,587.0,117,73.0,72.48722316865417,42550,81.03703703703704,70.22222222222223,1.8973992825793946,84.15714285714286,83.5,70,5891.0,66.07143973621835,6.312255281322839,78.0483083784583,5.611898118492641
017,9,26,0,544.0,115,77.0,76.70220588235294,41726,84.93103448275862,75.22222222222223,0.9442453339418362,76.70220588235294,77.0,0,0.0,71.02426044314521,8.027867957056424,78.60453730309692,6.0048543625658874
017,4,26,0,410.0,139,68.5,71.91707317073171,29486,106.61702127659575,65.94444444444444,3.235355422467164,99.95384615384616,107.0,65,6497.0,62.70693369036108,10.536136031974586,96.79507853326173,14.638336158476465
017,6,27,0,723.0,111,71.0,71.64038727524205,51796,81.03703703703704,70.28571428571429,1.5634165315998705,77.48648648648648,81.0,111,8601.0,64.65566820945968,6.2414764388310084,74.41369565551916,5.042096064981614
017,8,27,0,843.0,113,68.0,67.58125741399763,56971,75.06172839506173,66.88888888888889,0.8245603082342298,67.58125741399763,68.0,0,0.0,63.2132617020203,7.1413842407798525,69.1017636928168,5.084706204362581
017,3,27,1,788.0,114,71.0,70.97842639593908,55931,98.0,69.88888888888889,0.692063338102374,70.97842639593908,71.0,0,0.0,66.26924364755298,9.116299595849261,72.57830037699775,4.894733575548332
017,1,27,0,613.0,120,75.0,74.2936378466558,45542,84.5,71.11111111111111,1.5942110833221406,74.2936378466558,75.0,0,0.0,68.93715307376803,6.56806736928261,79.40803886988486,4.844275745034374
